# Astronet-Triage-v2 TCE information
# TIC ID
# Epoch: BLS-detected transit center in BTJD (BJD - 2457000)
# Period: BLS-detected period in days
# Duration: BLS-detected duration in days
# Depth: BLS-detected depth in ppm
# SMass: stellar mass in solar masses via TIC 8.2
# SRad: stellar radius in solar radii via TIC 8.2
# SRadEst: estimated stellar radius (see section 3.2 for more info)
# Tmag: TESS-band magnitude
# Year: 1, 2, or 3 -- the TESS Cycle during which the signal was detected
# MinT and MaxT: min and max BTJD used from the light curve
# Split: test, train, or val -- which dataset the signal was used for
# Consensus Label: final label used for training by unanimous vote or discusison. When absent, we
#                  used a weighted average of the individual votes for training.
# L1-8: labels assigned by our eight individual labellers
TIC ID,Epoch,Period,Duration,Depth,SMass,SRad,SRadEst,Tmag,Year,MinT,MaxT,Split,Consensus Label,L1,L2,L3,L4,L5,L6,L7,L8,Notes
142504392,1683.80664,0.372579,0.02517516303,350,,,1.59165579,8.8572,2,1683.366293,1897.763272,val,,,B,J,J,J,J,,,
229953506,1749.007546,71.857767,0.152338466,1130,,9.83027,10.12949349,8.9746,2,1683.364342,2035.115211,val,J,,J,J,J,J,J,,,
24860612,1739.177042,11.307794,0.16961691,950,1.113,1.7362,1.758775963,9.2675,2,1738.659908,1763.306202,val,J,,J,J,J,J,J,,,
395164445,1712.693971,2.359044,0.1761498155,850,2.96,4.43405,4.240101026,4.315,2,1711.384018,1763.305422,val,J,,N,E,E,E,E,,,
289250717,1684.389568,7.912012,0.2122001618,709,,13.2618,13.31134097,9.2481,2,1683.364549,2035.117366,val,J,,J,J,J,J,J,,,
193972797,1739.154215,0.552985,0.2720465006,410,1.91,2.16057,1.995602455,6.7484,2,1738.654472,1982.262979,val,,,B,J,J,J,J,,,
147891533,1688.949987,6.087857,0.1632763247,540,,10.9487,11.0930895,8.9135,2,1683.366565,1897.763902,val,J,,J,J,J,J,J,,,
230299080,1696.847411,32.473009,1.129086523,580,1.445,1.88357,1.858991332,9.2263,2,1683.364664,2035.116899,val,J,,J,J,J,J,J,,,
240573056,1714.056335,9.306668,0.1658448238,1250,,10.2425,10.85631422,8.62954,2,1711.38392,1763.305517,val,J,,J,J,J,J,J,,,
353269016,1684.168858,13.811733,0.0911574378,1100,2.06,2.66095,2.665393655,7.90556,2,1683.36347,1710.17645,val,J,,J,J,J,J,J,,,
240937174,1772.090823,10.324834,0.1332936069,460,,14.2042,13.48593881,4.94355,2,1764.70247,1815.014848,val,J,,J,J,J,J,J,,,
301829477,1792.1118,1.390917,0.1406356179,169,,7.41491,7.100317694,8.5994,2,1790.68224,1815.01559,val,J,,J,J,J,J,J,,,
66365216,1711.468149,0.221544,0.02885389056,320,1.525,2.42099,2.46990189,9.0426,2,1711.384034,1737.385234,val,,,B,J,J,J,J,,,
470318054,1818.360387,2.727314,0.1909937994,420,,12.2885,11.7223853,9.1509,2,1816.099,1841.140426,val,J,,J,J,J,J,J,,,
375796379,1683.690221,0.145155,0.0266940045,2670,1.816,1.58915,1.549763896,8.7135,2,1683.363009,1710.176132,val,,,B,J,J,J,J,,,
298073824,1693.634496,10.981766,0.1307928331,410,,4.12041,,7.1655,2,1683.366263,1737.386162,val,J,,J,J,J,J,J,,,
392806362,1683.902654,0.669461,0.1475425098,850,1.552,1.70039,1.686929359,9.10713,2,1683.363538,1710.176498,val,,,J,B,B,J,B,,,
369264198,1818.357165,2.009905,0.1610335886,339,2.603,2.82999,2.744343773,8.7894,2,1816.099215,1841.141046,val,E,,J,E,J,J,J,,,
257048642,1683.906847,1.894107,0.2681108459,830,0.76,0.867689,0.8508837248,7.1344,2,1683.365928,1897.76226,val,J,,J,J,J,J,J,,,
230005218,1764.554776,100.807393,0.3245998055,1880,,22.6379,23.14272786,8.3115,2,1683.364307,2035.115018,val,J,,J,J,J,J,J,,,
470519312,1818.11538,0.955572,0.2899683234,552360,,,26.71103715,8.6066,2,1816.099236,1841.14067,val,E,,E,E,E,E,E,,,
406714435,1685.015603,2.859082,0.1419534213,2300,,11.2547,11.40833133,8.7093,2,1683.361937,1710.175393,val,E,,E,E,E,E,E,,,
426350650,1683.91074,0.428489,0.05174861653,2970,1.517,2.93737,2.917487517,8.13487,2,1683.362511,1737.385279,val,,,B,J,J,J,J,,,
148840679,1683.870862,1.326746,0.1621416287,1240,,,1.723657158,6.983,2,1683.36699,1897.76363,val,J,,J,J,J,J,J,,,
50269625,1791.093209,11.512422,0.1382641882,1810,,,393.9874029,6.4302,2,1790.681405,1815.014946,val,J,,J,J,J,J,J,,,
122886449,1683.752637,2.524512,0.1963312982,370,,11.369,11.25299222,8.4226,2,1683.364522,2035.117296,val,J,,J,J,J,J,J,,,
123489614,1688.869228,7.765485,0.122694663,820,,9.24752,9.194307604,8.2271,2,1683.364246,2035.117271,val,J,,J,J,J,J,J,,,
229500092,1744.416252,102.649126,0.1570531628,420,1.277,2.47393,2.47279937,8.4542,2,1683.364099,2035.11501,val,J,,J,J,J,J,J,,,
430316024,1715.524413,13.577845,0.169858841,700,,21.0708,21.17398331,7.5517,2,1711.383443,1737.385029,val,J,,J,J,J,J,J,,,
316128886,1792.912931,6.740913,0.1727696002,490,,11.2727,12.00246497,9.12567,2,1790.681734,1841.139939,val,J,,J,J,J,J,J,,,
284185480,1694.902192,24.741982,0.259790811,300,2.31,1.97288,2.000538301,8.368,2,1683.367091,1926.471373,val,J,,J,J,J,J,J,,,
459984491,1685.513806,5.443262,0.1373335003,270,,10.8081,10.81771089,8.14882,2,1683.365667,2035.115274,val,J,,J,J,J,J,J,,,
431416493,1744.429417,6.461911,0.3833851796,490,,5.37856,5.033793176,8.25815,2,1738.660026,1763.306263,val,J,,J,J,J,J,J,,,
369239575,1794.886052,11.134175,0.1470824517,800,,10.8928,11.90913909,9.10213,2,1790.680876,1841.138872,val,J,,J,J,J,J,J,,,
340066802,1690.973991,14.005602,0.6264705775,2070,,,1000,9.27197,2,1683.363252,1710.176298,val,J,,J,J,J,J,J,,,
408602527,1817.490519,0.268072,0.1413865342,12790,,,1.176585309,8.4533,2,1816.099713,1841.141117,val,J,,J,J,E,E,J,,,"should be J, not E"
219766122,1776.149556,100.505827,0.1959863627,1300,2.28,2.14768,2.19024883,9.2136,2,1683.365347,2035.115033,val,J,,J,J,J,J,J,,,
341707278,1683.847546,0.373274,0.03869358284,4350,1.66,2.48854,2.423138469,9.2162,2,1683.366827,1897.763315,val,,,B,J,J,J,J,,,
298165722,1717.921207,16.011846,0.1991873642,759,,9.35275,9.344721016,8.5327,2,1711.387419,1954.867196,val,J,,J,J,J,J,J,,,
374779619,1794.889193,17.66983,0.1530207278,900,,33.9019,33.19360457,9.1663,2,1790.681859,1815.015114,val,J,,J,J,J,J,J,,,
436083994,1683.740104,0.484739,0.08645804804,360,,,3.515212329,8.5898,2,1683.36236,1737.385243,val,J,,J,J,J,J,J,,,
186483050,1769.329446,13.085427,0.2122456259,530,,,1.669117127,8.972,2,1764.703019,1789.682453,val,J,,J,J,J,J,J,,,
359415582,1996.155994,25.664938,1.304805448,1320,,,,8.1592,2,1983.659773,2035.118403,val,J,,J,J,J,J,J,,,
117400403,1790.797023,0.302028,0.01924220388,1890,2.537,2.41379,2.452748726,9.29714,2,1790.682184,1815.015753,val,,,J,J,J,J,B,,,
445624104,1791.108747,10.7193,0.157466517,1200,,13.3409,13.75002948,9.1532,2,1790.681575,1815.015002,val,J,,J,J,J,J,J,,,
229689988,1701.025779,64.128827,0.6265386398,190,1.148,2.02798,2.034112544,4.6123,2,1683.365427,2035.115911,val,J,,J,J,J,J,J,,,
42832478,1683.81953,0.151405,0.01677718805,640,2.316,2.20515,2.172114536,8.4008,2,1683.362794,1737.385345,val,,,B,J,J,J,J,,,
299494646,1771.626544,10.800527,0.159199768,780,,10.2802,10.74907991,9.0411,2,1764.700142,1815.012649,val,J,,J,J,J,J,J,,,
274764311,1690.966551,14.005602,0.06414565716,1480,1.03,1.03529,1.034031162,9.1818,2,1683.362924,1737.385376,val,J,,J,J,J,J,J,,,
302751409,1695.51907,26.937992,0.2507927055,2630,,11.8136,13.66235462,7.5255,2,1683.367947,1897.764742,val,J,,J,J,J,J,J,,,
202511282,1702.549363,32.151004,0.5816116624,660,,10.6572,10.49142104,9.2054,2,1683.366453,1926.470637,val,J,,J,J,J,J,J,,,
149918668,1686.380468,7.691329,0.2257405062,310,,20.408,21.21204736,9.086,2,1683.367387,1897.764433,val,J,,J,J,J,J,J,,,
53796178,1764.74382,0.090989,0.01939794491,630,,,,8.6972,2,1764.70357,1789.682618,val,,,B,B,J,J,B,,,
403915066,1791.589289,23.678207,1.142236706,1150,,,38.06574676,9.0716,2,1790.681062,1815.014477,val,J,,J,J,J,J,J,,,
260349067,1817.507352,0.323681,0.0349251799,1010,1.584,2.99588,2.932810908,8.3766,2,1816.098222,1841.139829,val,,,B,J,J,J,J,,,
424438718,1727.786097,148.837696,0.2396286906,1810,,48.5805,53.49547094,8.71522,2,1683.364682,2035.115249,val,J,,J,J,J,J,J,,,
267924099,1715.953954,1.558753,0.1224088731,640,,7.47383,7.437672986,9.0798,2,1711.384519,1737.385416,val,N,,E,J,J,N,J,,,
258060413,1929.642164,0.853133,0.1453823945,810,1.64,1.67071,1.718345977,8.3963,2,1928.119495,1954.869626,val,,,J,B,J,B,B,,,
138643670,1691.258249,14.002547,1.026666746,19110,1.293,1.42543,1.430863542,8.79311,2,1683.363402,1710.176405,val,J,,J,J,J,J,J,,,
359631862,1719.775236,75.491524,0.9496833719,5140,,,84.55747917,8.1512,2,1683.364569,2035.115944,val,J,,J,J,J,J,J,,,
349509788,1817.653054,0.565989,0.3290037458,240,1.729,4.48669,5.172498698,8.90979,2,1816.099775,1841.141043,val,,,B,J,J,J,J,,,
251721484,1790.777372,4.971714,0.1308555125,679,,9.86837,10.6890606,8.94934,2,1790.681715,1815.015325,val,J,,J,J,J,J,J,,,
284299200,1715.103666,38.317219,1.204693365,1180,,3.07837,3.015099382,7.5416,2,1683.36471,2035.11659,val,J,,J,J,J,J,J,,,
258870043,1785.873889,128.47127,0.2582272527,500,1.703,2.41154,2.224379457,8.6077,2,1683.364509,2035.114654,val,J,,J,J,J,J,J,,,
392775865,1818.129767,0.400138,0.2003570994,1760,,,5.772340908,9.1069,2,1816.098459,1841.13983,val,J,,J,J,J,J,J,,,
232521190,1691.610471,10.222537,0.1314618258,390,,20.2123,20.92381423,7.9411,2,1683.366518,1897.763106,val,J,,J,J,J,J,J,,,
229463661,1759.64021,143.78467,0.1394711299,920,,10.8164,10.93811368,9.01932,2,1683.36411,2035.11517,val,J,,J,J,J,J,J,,,
359312744,1686.932195,10.539096,0.1736843021,360,,12.2782,12.29251606,8.7806,2,1683.365184,2035.116063,val,J,,J,J,J,J,J,,,
377304036,1686.412939,6.855762,0.1566541617,430,,10.9235,11.26803833,8.4593,2,1683.364193,2035.116137,val,J,,J,J,J,J,J,,,
237117314,1683.695306,0.554374,0.06335940446,120,,1.6233,1.538743724,6.9557,2,1683.365088,2009.282656,val,,,B,J,J,J,J,,,
198490597,1684.033246,1.006607,0.07604915885,260,1.805,3.23691,3.016830942,8.7886,2,1683.36655,1897.763076,val,J,,J,J,J,J,J,,,
77424138,1799.092325,13.463344,0.1715230026,2800,,,441.3431329,8.1149,2,1790.682932,1815.016113,val,J,,J,J,J,J,J,,,
198183483,1785.8969,105.43003,0.2825524804,679,1.144,1.70656,1.704614885,8.3837,2,1683.366023,2035.11467,val,J,,J,J,J,J,J,,,
126756648,1711.506725,0.342378,0.1587435597,1720,,,3.566135206,8.4229,2,1711.383626,1737.385091,val,J,,J,J,J,J,J,,,
150384768,1716.368732,7.465635,0.1476702603,590,,12.5871,12.28240854,9.2258,2,1711.387745,1926.472203,val,J,,J,J,J,J,J,,,
187107928,1817.546855,0.338905,0.05418074235,151400,1.626,1.59377,1.494477006,8.78302,2,1816.099563,1841.140672,val,,,J,B,J,B,B,,,
1715686794,1685.360145,2.342568,0.2039205444,5360,1.35,2.03522,1.684817403,7.0666,2,1683.364298,2035.117586,val,J,,J,J,J,J,J,,,
333731555,1744.419521,83.59877,0.1822453186,500,,51.0853,50.66784139,9.25505,2,1738.657281,2035.113973,val,J,,J,J,J,J,J,,,
284063057,1901.516311,0.262517,0.04613473758,470,2.13,3.37346,3.477227342,8.7281,2,1899.327975,1926.474279,val,J,,J,J,J,J,J,,,
233725247,1708.162522,120.790587,0.1980965627,2340,2.2,1.81166,1.769451907,8.8522,2,1683.364779,2035.115442,val,J,,J,J,J,J,J,,,
188655930,1694.463061,9.951968,0.1712733693,7100,1.164,1.80427,1.808615661,7.88985,2,1683.362649,1737.385314,val,J,,J,J,J,J,J,,,
198517856,1712.723347,12.573756,0.1972822316,410,1.25,3.22538,2.948825875,5.0954,2,1711.386823,1926.470626,val,J,,J,J,J,J,J,,,
311234107,1700.764172,94.102812,0.1402131899,790,,11.4236,11.27517615,7.5685,2,1683.365618,2035.11449,val,J,,J,J,J,J,J,,,
160519639,1760.973822,140.979535,0.2156986886,1570,,11.8039,11.87703544,9.2309,2,1683.365696,2035.113631,val,J,,J,J,J,J,J,,,
467252619,1713.775157,21.476096,0.2188414182,930,,10.0405,11.24104564,7.5653,2,1711.384935,1982.259621,val,J,,J,J,J,J,J,,,
94373189,1791.850841,0.70835,0.0968385285,2060,1.831,1.5334,1.70636409,8.3092,2,1790.682667,1815.016404,val,J,,J,J,J,J,J,,,
115559361,1818.769431,1.850893,0.1041497491,950,,,37.75723526,5.68939,2,1816.099471,1841.141385,val,E,,E,E,E,E,E,,,
648359612,1794.90092,4.241724,0.1305602647,370,1.06,1.03793,1.02867708,7.66834,2,1790.681116,1841.139505,val,J,,J,J,J,J,J,,,
441766783,1712.908045,1.719892,0.2106695711,330,2.59,3.24737,3.158000323,7.0826,2,1711.386047,2009.280946,val,J,,J,J,J,J,J,,,
237183029,1706.222579,28.663413,2.242625433,490,1.366,2.76855,2.781550584,8.98808,2,1683.364066,2035.117887,val,J,,J,J,J,J,J,,,
366517273,1768.542852,97.987222,0.1303230053,460,,23.9124,24.83103513,9.0497,2,1764.69936,2035.113812,val,J,,J,J,J,J,J,,,
73694029,1791.676332,0.29585,0.0514571905,2950,1.928,2.35637,2.282474361,8.2355,2,1790.682975,1815.016071,val,,,B,J,J,J,J,,,
154091402,1689.073844,6.403135,0.1603345004,400,,12.3273,12.01213539,8.2635,2,1683.366835,1912.49211,val,J,,J,J,J,J,J,,,
27851503,2011.148779,0.61411,0.0850726583,6630,1.85,4.21201,4.054345452,8.9692,2,2010.284544,2035.118157,val,,,B,J,J,J,J,,,
128627433,1738.971981,1.256961,0.08606411967,910,,,3.81465418,6.7345,2,1738.66079,1763.306554,val,J,,J,J,J,J,J,,,
259818000,1817.804012,0.557655,0.0889571256,210,,,,8.6077,2,1816.099476,1841.140736,val,J,,J,J,J,J,J,,,
383648451,1685.948356,2.431698,0.1503275704,679,1.949,2.45994,2.384405455,9.05537,2,1683.364724,2035.115094,val,J,,J,J,J,J,J,,,
405715358,1747.19749,78.322589,76.73499012,15780,,,98.43203889,7.7828,2,1711.385305,2035.116356,val,J,,J,J,J,J,J,,,
232531805,1929.867977,0.755089,0.1181714285,3020,1.56,1.50175,1.504351801,8.403,2,1928.118907,1954.869173,val,,,J,B,J,J,B,,,
270233600,1768.088129,17.828362,0.2385434836,250,,,68.01049591,5.69532,2,1764.701298,1815.013429,val,J,,J,J,J,J,J,,,
310416088,1930.435436,2.047437,0.2152880005,1160,2.66,1.9906,1.920285458,8.5945,2,1928.119458,1954.86999,val,J,,J,J,J,J,J,,,
289372185,1696.923935,23.190922,0.964510446,1190,,11.0863,11.10116917,7.1416,2,1683.364507,2035.117492,val,J,,J,J,J,J,J,,,
323141780,1769.208282,7.450448,0.21420038,410,,13.3535,14.03768395,8.6578,2,1764.699721,2035.113659,val,J,,J,J,J,J,J,,,
274510104,1929.449769,13.496717,0.136586776,820,,10.361,10.16742628,8.90474,2,1928.11589,2035.116022,val,J,,J,J,J,J,J,,,
20973613,1817.442592,0.316683,0.1702772823,3110,2.364,2.2328,2.233355059,7.96078,2,1816.099387,1841.140941,val,,,B,B,J,J,J,,,
188780483,1785.916521,23.689594,0.3003840519,850,,18.7228,18.88624089,8.7169,2,1764.697503,2035.116243,val,J,,J,J,J,J,J,,,
82203007,1871.562696,0.143072,0.02144792352,190,1.73,1.59832,1.675170112,6.6716,2,1870.453551,1897.766389,val,,,B,B,J,J,B,,,
21834174,1996.862083,24.805231,0.591356707,1480,2.4,3.23306,3.347222406,7.7725,2,1983.659915,2035.117898,val,J,,J,J,J,J,J,,,
69906465,1694.139887,11.252542,0.1207397757,1530,1.157,1.05178,1.385379719,8.8524,2,1683.363197,1710.176264,val,J,,J,J,J,J,J,,,
417057594,1715.281603,0.306267,0.02918111976,900,1.969,2.37517,2.292795052,7.9991,2,1711.38416,1763.30523,val,J,,J,J,J,J,J,,,
142751024,1684.09444,1.867024,0.1576515066,230,,9.70804,9.574842522,8.6174,2,1683.366331,1897.763444,val,J,,J,J,J,J,J,,,
199634926,1769.80573,71.920608,71.20212113,6440,,,,8.9476,2,1738.655792,2035.115642,val,J,,J,J,J,J,J,,,
144311900,1901.773964,0.324322,0.04840181528,6190,1.6,2.92794,3.196481308,8.787,2,1899.328429,1926.474056,val,J,,J,J,J,J,J,,,
417839473,1694.365146,25.196404,0.2005633758,630,,11.4127,11.81370784,8.3686,2,1683.366885,1897.764185,val,J,,J,J,J,J,J,,,
387527611,1742.7619,8.857392,0.2517270806,160,,19.7006,20.84903202,8.4857,2,1738.657796,2009.280433,val,J,,J,J,J,J,J,,,
207500374,1686.143954,2.737012,0.1822576291,220,,9.99131,10.04030533,6.51469,2,1683.366084,2009.282321,val,J,,J,J,J,J,J,,,
232523409,1685.237809,3.410079,0.2281342851,390,,11.7826,11.90879104,6.7019,2,1683.366567,1897.763131,val,J,,J,J,J,J,J,,,
377253895,1684.076942,1.048818,0.1552984813,200,1.358,1.32402,1.306606116,9.00686,2,1683.364341,2035.11565,val,,,B,B,B,B,J,,,
458454721,1747.550105,17.315927,0.1838951447,810,,11.4746,11.70803841,8.5954,2,1738.653185,1954.868086,val,J,,J,J,J,J,J,,,
123317865,1725.32377,42.308355,0.8127434996,25020,,,108.2974104,7.8301,2,1683.364322,2035.117189,val,J,,J,J,J,J,J,,,
123315747,1683.67892,0.447429,0.08388398892,7849,1.63,4.23281,4.173541415,8.2292,2,1683.364293,2035.117373,val,,,B,J,J,J,J,,,
258801436,1690.382041,59.624857,0.1281934425,1010,,10.6498,10.83216232,8.5127,2,1683.364465,2035.114947,val,J,,J,J,J,J,J,,,
259235315,1684.277833,1.026142,0.02971707232,1380,1.88,2.87444,2.723746938,8.2453,2,1683.364239,2035.114984,val,,,B,J,J,J,J,,,
387757610,1739.586462,2.962948,0.1769472546,880,2.688,2.3271,2.379209066,9.2571,2,1738.657829,2009.28035,val,J,,J,J,J,J,J,,,
259172309,1704.243209,86.966417,0.2695958927,1330,,23.6805,12.49746772,8.3206,2,1683.364435,2035.114408,val,J,,J,J,J,J,J,,,
22749863,1791.687989,0.494461,0.08499290129,320,2.064,1.59722,1.55767745,8.7026,2,1790.683105,1815.016071,val,J,,J,J,J,J,J,,,
950226540,1905.908995,11.654715,0.2375230917,990,,,2.684611688,7.828,2,1899.327136,1926.473242,val,J,,J,J,J,J,J,,,
393834361,1902.585951,0.461282,0.1194397483,720,1.49,1.62265,1.542287934,8.7879,2,1899.327835,1926.474125,val,,,J,B,B,J,B,,,
351736187,1683.955645,0.294461,0.1443212253,5050,2.603,2.33548,2.310073549,9.1843,2,1683.363383,1710.176389,val,J,,J,J,J,J,J,,,
460005263,1996.429469,25.410281,1.36097465,2210,,24.8539,25.54185162,7.7127,2,1983.659839,2035.118496,val,J,,J,J,J,J,J,,,
4753720,1872.645943,2.862407,0.1637583045,800,,11.4128,10.331527,8.9481,2,1870.453551,1897.766182,val,J,,J,J,J,J,J,,,
269698493,1730.855999,58.912756,0.2250467279,1410,,11.4526,11.59248547,8.8245,2,1711.385315,2035.114358,val,J,,J,J,J,J,J,,,
165305498,1683.668619,0.309929,0.04070297557,490,1.69,3.25737,3.242217922,8.0332,2,1683.363805,1982.260147,val,,,B,J,J,B,J,,,
286899460,1740.90033,24.518975,0.2280264675,820,,13.0059,12.95764052,7.08667,2,1738.654278,1982.262922,val,J,,J,J,J,J,J,,,
16946453,1683.830424,0.468767,0.1386940923,240,,,3.273060498,8.99751,2,1683.36249,1737.385276,val,,,J,B,J,J,J,,,
236994942,1723.188852,12.419359,0.1464242426,590,,10.8224,11.04235235,6.5901,2,1711.384958,1982.259728,val,J,,J,J,J,J,J,,,
367111496,1817.554226,0.171544,0.03207701256,1080,,,,8.55768,2,1816.099626,1841.141306,val,,,B,J,B,J,B,,,
188258751,1684.463004,5.99013,0.2191788567,1230,,20.7349,22.80689789,7.8283,2,1683.362665,1737.385318,val,J,,J,J,J,J,J,,,
243338648,1719.951493,60.421742,2.024128357,1990,,26.9874,26.22649274,8.979,2,1683.364085,2035.115974,val,J,,J,J,J,J,J,,,
336123695,1683.447151,0.127985,0.0220159797,1100,,,1.983740525,8.6141,2,1683.364296,2035.117591,val,,,B,B,J,B,J,,,
198363464,1806.881913,71.55441,0.8822658753,1640,,34.056,35.23362462,8.5946,2,1738.65616,2035.115871,val,J,,J,J,J,J,J,,,
160422180,1743.986166,121.391359,0.1942261744,810,,100.437,90.85683848,8.4454,2,1683.365909,2035.113706,val,J,,J,J,J,J,J,,,
275693332,1762.2665,103.105372,0.3134403309,2590,,38.4631,39.51228186,7.98072,2,1683.364391,2035.115288,val,J,,J,J,J,J,J,,,
292607284,1792.910618,4.138762,0.1667921086,7610,0.77,0.704467,0.7032600344,8.9725,2,1790.682431,1815.01553,val,E,,E,E,E,E,E,,,
469793972,1738.90222,2.764541,0.1899239667,420,,6.14182,6.344558879,8.13742,2,1738.659469,1763.305378,val,J,,J,J,J,J,J,,,
268058755,1684.967585,2.17085,0.107370241,400,,8.42091,7.426986111,6.73804,2,1683.363363,1737.385493,val,J,,J,J,J,J,J,,,
229736577,1768.07587,130.360273,0.8408237608,300,,80.5446,83.92109984,8.9165,2,1683.364813,2035.114416,val,J,,J,J,J,J,J,,,
147936860,1690.210761,10.507421,0.1650715839,780,,11.4067,10.73002766,8.4369,2,1683.36706,1897.764005,val,J,,J,J,J,J,J,,,
441720643,1745.884708,83.401741,0.4070004961,2520,,,100.7335067,6.93574,2,1683.365361,2035.113692,val,J,,J,J,J,J,J,,,
232539420,1683.735155,0.15854,0.029123798,3160,1.84,1.64304,1.631948674,7.8658,2,1683.366414,1954.866002,val,,,B,B,J,J,J,,,
275530995,1692.087209,9.506915,0.1219737195,1669,,11.1153,11.20199012,8.2835,2,1683.362871,1737.385365,val,J,,J,J,J,J,J,,,
100325374,2036.62962,0.40325,0.1935833333,730,1.56,1.80267,1.712407415,8.9444,3,2036.286523,2060.640723,val,,,B,J,B,J,J,B,B,
101176518,1668.89301,13.45531,0.107625,6370,1.21,1.79961,1.910081926,11.7967,3,1653.932315,2060.640701,val,J,,J,J,J,J,J,J,J,
101496204,1545.15221,0.63819,0.08741666667,1650,1.17,2.59092,2.428123408,13.1639,3,1543.244207,2305.986671,val,N,,N,E,E,J,J,N,J,
107464225,1616.68679,16.9493,0.489,1950,1.5,1.91482,1.946460892,10.1343,3,1596.787136,2360.550405,val,J,,J,J,J,J,J,J,J,
111153842,1492.06415,0.57986,0.07983333333,11910,1.17,1.22305,1.229794124,13.37,3,1491.6391,2254.062302,val,,,N,N,J,J,J,N,J,
111269865,1394.37475,12.65723,0.1562083333,47610,0.85,1.04795,1.010801974,13.4264,3,1381.723213,2143.222755,val,J,,J,J,J,J,J,J,J,
113126621,1656.51896,1.03795,0.06229166667,3643,0.63,0.869006,0.9071305996,11.9156,3,1653.932845,2060.641111,val,,,B,J,B,B,J,B,B,
115443990,1354.62639,0.75376,0.1784166667,404230,1.6,1.74864,1.730501701,8.6149,3,1354.119548,2114.431761,val,E,,E,E,E,E,E,E,E,
11568274,1315.29828,81.0776,1.242041667,1808,1.45,1.70293,1.711235384,10.2251,3,1381.724153,2143.223485,val,J,,J,J,J,J,J,J,J,
118327563,1354.57648,0.45793,0.08633333333,920,0.47,0.254,0.2890939371,10.515,3,1354.119427,2114.431819,val,,,N,J,B,J,J,N,J,
118327615,1293.16662,74.44388,0.9565833333,3202,1.08,1.34686,1.336663088,12.6564,3,1354.119495,2114.431932,val,J,,J,J,J,J,J,J,J,
119924058,1572.92913,1.94722,0.06108333333,8770,0.85,1.20868,1.224680875,12.5979,3,1569.452019,2332.5764,val,E,,E,E,E,E,E,E,E,
12099680,1613.76569,14.64097,0.1430416667,68750,0.94,1.52303,1.712267171,12.6353,3,1596.787384,2360.550701,val,J,,J,J,J,J,J,J,J,
122577745,1624.74742,27.89583,0.165625,177153,1.26,1.213,1.024112617,13.2063,3,1624.974159,2360.55024,val,S,,S,S,J,S,J,S,J,
122613547,1384.18109,0.49334,0.055125,3150,1.85,2.17537,1.986991983,9.1979,3,1381.722973,2143.223065,val,,,B,J,B,J,J,B,J,
123405803,1314.34631,81.17156,1.884708333,356,0.97,1.38268,1.358324027,8.2939,3,1381.723491,2143.223279,val,J,,J,J,J,J,J,J,J,
12421108,1367.88902,13.79766,0.2485,2080,0.95,2.37884,2.119675432,9.5458,3,1354.120154,2114.432564,val,J,,J,J,J,J,J,J,J,
1254504863,2361.19784,1.62292,0.1234166667,693,,1.002315821,1.002315821,8.5188,3,2361.780216,2389.71734,val,,,B,J,J,J,J,B,J,
126944775,1325.54091,1.35044,0.2358333333,390340,1.68,2.66339,2.580420211,8.1073,3,1325.328766,2087.098753,val,E,,E,E,E,E,E,E,E,
127097876,1600.54874,1.17917,0.2172083333,194660,1.62,2.20063,2.094266614,11.3893,3,1596.786658,2360.550308,val,E,,E,E,E,E,E,E,E,
129764561,1384.30186,2.44265,0.2997916667,1333170,1.74,2.59215,2.379443571,9.9395,3,1381.72306,2143.222794,val,E,,E,E,E,E,E,E,E,
133566240,1492.07726,0.50347,0.09175,260,1.67,4.0093,4.046999622,8.0744,3,1491.638654,2279.978681,val,,,B,J,B,B,J,B,J,
1359477,1518.58425,19.32153,0.2214166667,8570,1.13,1.51972,1.464047531,13.0999,3,1517.370104,2279.980787,val,J,,J,J,J,J,J,J,J,
139356508,1348.59881,34.4846,2.380458333,3180,0.67,0.651292,0.6749017984,12.122,3,1325.327715,2087.098717,val,J,,J,J,J,J,J,J,J,
140598047,1326.82474,2.1243,0.02854166667,1210,2.12,1.80791,1.754444911,9.3594,3,1325.324664,2389.712991,val,,,B,J,J,J,J,B,J,
14162049,1436.77829,13.40139,0.1325,4306,1.18,2.02359,2.16596946,10.3379,3,1437.992954,2200.228744,val,J,,J,J,J,J,J,J,J,
142084327,1375.66132,50.26805,0.04925,12630,0.87,1.1737,1.148490929,10.8061,3,1325.324135,2389.712814,val,J,,J,J,J,J,J,J,J,
143926220,1340.1843,33.67571,0.5149166667,890,1.05,1.55927,1.569703187,10.0221,3,1325.327998,2087.098275,val,J,,J,J,J,J,J,J,J,
144003690,2063.87214,18.15661,0.4001666667,307480,1.06,1.7997,1.781254111,10.8235,3,2061.855439,2087.098301,val,E,,E,S,E,E,E,E,E,
144384638,1343.6739,18.00376,0.018,6405,1.08,1.35496,1.389398122,11.3712,3,1354.119771,2114.431589,val,J,,J,J,J,J,J,J,J,
144444811,1366.43072,14.64543,0.2719583333,2790,1.02,1.04701,1.029963052,12.2278,3,1354.119569,2114.431403,val,J,,J,J,J,J,J,J,J,
144449373,1571.19595,0.88333,0.07025,2153,1.58,1.62109,1.626397408,9.7842,3,1569.452943,2332.577939,val,,,J,J,B,J,J,J,J,
